pitch_type,prev_pitch,prev_type,stand,balls,strikes,runner,outs_when_up,inning,run_diff
Hard,Hard,S,L,3,2,0,1,4,-1
Hard,Hard,X,R,0,0,0,2,4,-1
Breaker,Hard,X,L,0,0,0,0,5,-1
Soft,Breaker,S,L,0,1,0,0,5,-1
Breaker,Soft,S,L,0,2,0,0,5,-1
Hard,Breaker,X,R,0,0,0,1,5,-1
Breaker,Hard,B,R,1,0,0,1,5,-1
Soft,Breaker,B,R,2,0,0,1,5,-1
Breaker,Soft,S,R,2,1,0,1,5,-1
Breaker,Breaker,B,R,3,1,0,1,5,-1
Hard,Breaker,S,R,3,2,0,1,5,-1
Hard,Hard,B,L,0,0,1,1,5,-1
Breaker,Hard,S,L,0,1,1,1,5,-1
Breaker,Breaker,S,L,0,2,1,1,5,-1
Hard,Breaker,S,L,0,2,1,1,5,-1
Breaker,Hard,B,L,1,2,1,1,5,-1
Hard,Breaker,S,L,1,2,1,1,5,-1
Breaker,Hard,B,L,2,2,1,1,5,-1
Hard,Breaker,S,R,0,0,1,2,5,-1
Breaker,Hard,S,R,0,1,1,2,5,-1
Breaker,Breaker,B,R,1,1,1,2,5,-1
Breaker,Breaker,B,R,2,1,1,2,5,-1
Breaker,Breaker,S,R,2,2,1,2,5,-1
Breaker,Breaker,X,L,0,0,0,0,6,-1
Soft,Breaker,B,L,1,0,0,0,6,-1
Breaker,Soft,S,L,1,1,0,0,6,-1
Hard,Breaker,S,L,1,2,0,0,6,-1
Hard,Hard,S,L,0,0,0,1,6,-1
Hard,Hard,S,L,0,1,0,1,6,-1
Breaker,Hard,X,R,0,0,0,2,6,-1
Hard,Breaker,S,R,0,1,0,2,6,-1
Breaker,Hard,S,R,0,2,0,2,6,-1
Hard,Breaker,S,L,0,0,0,0,7,-1
Breaker,Hard,B,L,1,0,0,0,7,-1
Hard,Breaker,S,L,1,1,0,0,7,-1
Hard,Hard,X,L,0,0,0,0,1,0
Breaker,Hard,B,L,1,0,0,0,1,0
Hard,Breaker,S,L,1,1,0,0,1,0
Breaker,Hard,S,L,1,2,0,0,1,0
Breaker,Breaker,B,L,2,2,0,0,1,0
Hard,Breaker,B,L,3,2,0,0,1,0
Breaker,Hard,S,L,3,2,0,0,1,0
Breaker,Breaker,S,L,3,2,0,0,1,0
Hard,Breaker,X,R,0,0,0,0,1,-1
Breaker,Hard,S,R,0,1,0,0,1,-1
Hard,Breaker,B,R,1,1,0,0,1,-1
Hard,Hard,X,L,0,0,1,0,1,-1
Hard,Hard,S,L,0,1,1,0,1,-1
Breaker,Hard,X,R,0,0,1,0,1,-1
Hard,Breaker,B,R,1,0,1,0,1,-1
Hard,Hard,S,R,1,1,1,0,1,-1
Hard,Hard,S,R,1,2,1,0,1,-1
Hard,Hard,X,R,0,0,1,1,1,-1
Hard,Hard,B,R,1,0,1,1,1,-1
Breaker,Hard,S,R,1,1,1,1,1,-1
Breaker,Breaker,S,R,1,2,1,1,1,-1
Breaker,Breaker,X,L,0,0,1,1,1,-1
Breaker,Breaker,S,L,0,1,1,1,1,-1
Breaker,Breaker,S,L,0,2,1,1,1,-1
Breaker,Breaker,B,L,1,2,1,1,1,-1
Breaker,Breaker,S,L,1,2,1,1,1,-1
Breaker,Breaker,S,R,0,0,1,2,1,-1
Hard,Breaker,S,R,0,1,1,2,1,-1
Breaker,Hard,S,R,0,2,1,2,1,-1
Soft,Breaker,B,R,1,2,1,2,1,-1
Hard,Soft,B,R,2,2,1,2,1,-1
Hard,Hard,X,L,0,0,0,0,2,-1
Soft,Hard,S,L,0,1,0,0,2,-1
Breaker,Soft,B,L,1,1,0,0,2,-1
Hard,Breaker,X,L,0,0,0,1,2,-1
Hard,Hard,B,L,1,0,0,1,2,-1
Hard,Hard,S,L,1,1,0,1,2,-1
Breaker,Hard,S,L,1,2,0,1,2,-1
Breaker,Breaker,S,L,0,0,0,2,2,-1
Hard,Breaker,B,L,1,0,0,2,2,-1
Soft,Hard,S,L,1,1,0,2,2,-1
Hard,Soft,B,L,2,1,0,2,2,-1
Breaker,Hard,S,L,2,2,0,2,2,-1
Hard,Breaker,X,R,0,0,1,2,2,-1
Hard,Hard,X,L,0,0,1,2,2,-1
Hard,Hard,S,L,0,1,1,2,2,-1
Hard,Hard,B,L,1,1,1,2,2,-1
Soft,Hard,B,L,2,1,1,2,2,-1
Hard,Soft,B,L,3,1,1,2,2,-1
Breaker,Hard,S,L,3,2,1,2,2,-1
Soft,Breaker,S,R,0,0,0,0,3,-1
Hard,Soft,B,R,1,0,0,0,3,-1
Hard,Hard,S,R,1,1,0,0,3,-1
Breaker,Hard,S,R,1,2,0,0,3,-1
Hard,Breaker,S,R,0,0,0,1,3,-1
Breaker,Hard,B,R,1,0,0,1,3,-1
Hard,Breaker,B,R,2,0,0,1,3,-1
Breaker,Hard,S,R,2,1,0,1,3,-1
Breaker,Breaker,X,L,0,0,0,2,3,-1
Hard,Breaker,S,L,0,1,0,2,3,-1
Breaker,Hard,B,L,1,1,0,2,3,-1
Breaker,Breaker,S,L,1,2,0,2,3,-1
Breaker,Breaker,S,R,0,0,0,0,4,-1
Breaker,Breaker,S,R,0,1,0,0,4,-1
Soft,Breaker,B,R,1,1,0,0,4,-1
Hard,Soft,B,R,2,1,0,0,4,-1
Hard,Hard,X,L,0,0,1,0,4,-1
Soft,Hard,X,L,0,0,1,0,4,-1
Hard,Soft,S,L,0,1,1,0,4,-1
Soft,Hard,B,L,1,1,1,0,4,-1
Breaker,Soft,S,L,1,2,1,0,4,-1
Hard,Breaker,B,L,2,2,1,0,4,-1
Hard,Hard,S,L,0,0,1,1,4,-1
Hard,Hard,B,L,1,0,1,1,4,-1
Soft,Hard,S,L,1,1,1,1,4,-1
Hard,Soft,B,L,2,1,1,1,4,-1
Soft,Hard,S,L,2,2,1,1,4,-1
Soft,Soft,X,R,0,0,1,1,4,-2
Breaker,Soft,X,L,0,0,1,1,4,-3
Breaker,Breaker,B,L,1,0,1,1,4,-3
Hard,Breaker,S,L,1,1,1,1,4,-3
Hard,Hard,X,R,0,0,1,1,4,-5
Breaker,Hard,S,R,0,1,1,1,4,-5
Hard,Breaker,B,R,1,1,1,1,4,-5
Breaker,Hard,X,R,0,0,1,2,4,-5
Hard,Breaker,X,L,0,0,0,0,1,0
Hard,Hard,B,L,1,0,0,0,1,0
Hard,Hard,S,L,1,1,0,0,1,0
Hard,Hard,B,L,2,1,0,0,1,0
Hard,Hard,X,L,0,0,0,1,1,0
Hard,Hard,B,L,1,0,0,1,1,0
Hard,Hard,X,L,0,0,1,1,1,0
Breaker,Hard,B,L,1,0,1,1,1,0
Breaker,Breaker,S,L,1,1,1,1,1,0
Hard,Breaker,B,L,2,1,1,1,1,0
Hard,Hard,X,R,0,0,1,2,1,0
Hard,Hard,X,L,0,0,0,0,2,0
Breaker,Hard,S,L,0,1,0,0,2,0
Breaker,Breaker,X,R,0,0,0,1,2,0
Breaker,Breaker,S,R,0,1,0,1,2,0
Breaker,Breaker,S,R,0,2,0,1,2,0
Breaker,Breaker,B,R,1,2,0,1,2,0
Hard,Breaker,B,R,2,2,0,1,2,0
Breaker,Hard,S,R,2,2,0,1,2,0
Hard,Breaker,X,L,0,0,0,2,2,0
Breaker,Hard,S,L,0,1,0,2,2,0
Hard,Breaker,B,L,1,1,0,2,2,0
Breaker,Hard,X,L,0,0,1,2,2,0
Breaker,Breaker,S,L,0,1,1,2,2,0
Breaker,Breaker,B,L,1,1,1,2,2,0
Breaker,Breaker,B,L,2,1,1,2,2,0
Breaker,Breaker,S,L,2,2,1,2,2,0
Hard,Breaker,S,L,0,0,0,0,3,1
Breaker,Hard,B,L,1,0,0,0,3,1
Soft,Breaker,S,L,1,1,0,0,3,1
Breaker,Soft,S,L,1,2,0,0,3,1
Hard,Breaker,S,L,0,0,0,1,3,1
Breaker,Hard,S,L,0,1,0,1,3,1
Breaker,Breaker,B,L,1,1,0,1,3,1
Hard,Breaker,B,L,2,1,0,1,3,1
Hard,Hard,B,L,3,1,0,1,3,1
Hard,Hard,B,L,0,0,1,1,3,1
Hard,Hard,B,L,1,0,1,1,3,1
Breaker,Hard,B,L,2,0,1,1,3,1
Hard,Breaker,B,L,3,0,1,1,3,1
Hard,Hard,S,L,3,1,1,1,3,1
Hard,Hard,X,L,0,0,1,2,3,1
Breaker,Hard,B,L,1,0,1,2,3,1
Breaker,Breaker,S,L,1,1,1,2,3,1
Hard,Breaker,X,R,0,0,0,0,4,6
Hard,Hard,S,R,0,1,0,0,4,6
Breaker,Hard,B,R,1,1,0,0,4,6
Breaker,Breaker,X,L,0,0,0,1,4,6
Breaker,Breaker,B,L,1,0,0,1,4,6
Soft,Breaker,X,R,0,0,0,2,4,6
Hard,Soft,S,R,0,1,0,2,4,6
Soft,Hard,S,R,0,2,0,2,4,6
Breaker,Soft,B,R,1,2,0,2,4,6
Breaker,Breaker,S,R,1,2,0,2,4,6
Breaker,Breaker,S,L,0,0,0,0,5,6
Breaker,Breaker,B,L,1,0,0,0,5,6
Breaker,Breaker,S,L,1,1,0,0,5,6
Hard,Breaker,B,L,2,1,0,0,5,6
Hard,Hard,X,L,0,0,1,0,5,6
Breaker,Hard,X,L,0,0,1,1,5,6
Breaker,Breaker,S,L,0,1,1,1,5,6
Breaker,Breaker,S,L,0,2,1,1,5,6
Hard,Breaker,S,L,0,0,1,2,5,6
Breaker,Hard,B,L,1,0,1,2,5,6
Breaker,Breaker,S,L,1,1,1,2,5,6
Breaker,Breaker,S,L,1,2,1,2,5,6
Breaker,Breaker,S,L,0,0,0,0,6,10
Hard,Breaker,S,L,0,1,0,0,6,10
Breaker,Hard,B,L,1,1,0,0,6,10
Breaker,Breaker,X,L,0,0,0,1,6,10
Hard,Breaker,B,L,1,0,0,1,6,10
Breaker,Hard,S,L,1,1,0,1,6,10
Breaker,Breaker,S,L,1,2,0,1,6,10
Hard,Breaker,S,R,0,0,0,2,6,10
Breaker,Hard,B,R,1,0,0,2,6,10
Breaker,Breaker,B,R,2,0,0,2,6,10
Hard,Breaker,B,R,3,0,0,2,6,10
Hard,Hard,B,L,0,0,1,2,6,10
Breaker,Hard,B,L,1,0,1,2,6,10
Breaker,Breaker,S,L,1,1,1,2,6,10
Hard,Breaker,X,R,0,0,0,0,7,10
Soft,Hard,X,L,0,0,0,1,7,10
Breaker,Soft,B,L,1,0,0,1,7,10
Breaker,Breaker,S,L,1,1,0,1,7,10
Breaker,Breaker,B,L,2,1,0,1,7,10
Breaker,Breaker,B,L,3,1,0,1,7,10
Breaker,Breaker,S,L,3,2,0,1,7,10
Hard,Breaker,B,L,0,0,1,1,7,10
Breaker,Hard,B,L,1,0,1,1,7,10
Hard,Breaker,B,L,2,0,1,1,7,10
Breaker,Hard,B,L,3,0,1,1,7,10
Breaker,Breaker,B,L,0,0,1,1,7,10
Breaker,Breaker,S,L,0,1,1,1,7,10
Hard,Breaker,B,L,1,1,1,1,7,10
Breaker,Hard,S,L,1,2,1,1,7,10
Breaker,Breaker,S,L,1,2,1,1,7,10
Breaker,Breaker,S,L,1,2,1,1,7,10
Hard,Breaker,X,R,0,0,0,0,1,0
Hard,Hard,B,R,1,0,0,0,1,0
Hard,Hard,X,L,0,0,0,1,1,0
Breaker,Hard,S,L,0,1,0,1,1,0
Hard,Breaker,B,L,1,1,0,1,1,0
Breaker,Hard,B,L,2,1,0,1,1,0
Breaker,Breaker,X,R,0,0,0,2,1,0
Soft,Breaker,S,R,0,1,0,2,1,0
Breaker,Soft,S,R,0,2,0,2,1,0
Breaker,Breaker,S,R,0,2,0,2,1,0
Hard,Breaker,S,L,0,0,0,0,2,0
Breaker,Hard,B,L,1,0,0,0,2,0
Hard,Breaker,B,L,2,0,0,0,2,0
Hard,Hard,B,L,3,0,0,0,2,0
Hard,Hard,B,L,0,0,1,0,2,0
Breaker,Hard,S,L,0,1,1,0,2,0
Hard,Breaker,X,L,0,0,0,2,2,0
Breaker,Hard,S,L,0,1,0,2,2,0
Breaker,Breaker,S,L,0,2,0,2,2,0
Breaker,Breaker,B,L,1,2,0,2,2,0
Hard,Breaker,S,L,0,0,0,0,3,0
Soft,Hard,S,L,0,1,0,0,3,0
Hard,Soft,B,L,1,1,0,0,3,0
Breaker,Hard,B,L,2,1,0,0,3,0
Hard,Breaker,S,L,2,2,0,0,3,0
Hard,Hard,B,L,3,2,0,0,3,0
Hard,Hard,X,L,0,0,1,0,3,0
Breaker,Hard,B,L,1,0,1,0,3,0
Hard,Breaker,S,L,1,1,1,0,3,0
Breaker,Hard,S,L,1,2,1,0,3,0
Breaker,Breaker,B,L,2,2,1,0,3,0
Breaker,Breaker,S,L,2,2,1,0,3,0
Breaker,Breaker,S,L,2,2,1,0,3,0
Hard,Breaker,X,R,0,0,1,1,3,0
Breaker,Hard,S,R,0,1,1,1,3,0
Breaker,Breaker,S,R,0,2,1,1,3,0
Breaker,Breaker,S,R,0,0,1,2,3,0
Breaker,Breaker,S,R,0,1,1,2,3,0
Breaker,Breaker,X,L,0,0,0,0,4,0
Soft,Breaker,S,L,0,1,0,0,4,0
Hard,Soft,B,L,1,1,0,0,4,0
Breaker,Hard,S,L,1,2,0,0,4,0
Breaker,Breaker,B,L,2,2,0,0,4,0
Hard,Breaker,S,R,0,0,0,1,4,0
Hard,Hard,X,L,0,0,0,2,4,0
Hard,Hard,B,L,1,0,0,2,4,0
Breaker,Hard,S,L,1,1,0,2,4,0
Breaker,Breaker,S,L,1,2,0,2,4,0
Soft,Breaker,B,L,2,2,0,2,4,0
Breaker,Soft,B,L,3,2,0,2,4,0
Soft,Breaker,S,L,0,0,0,0,5,0
Breaker,Soft,S,L,0,1,0,0,5,0
Soft,Breaker,B,L,1,1,0,0,5,0
Breaker,Soft,B,L,2,1,0,0,5,0
Breaker,Breaker,S,L,2,2,0,0,5,0
Hard,Breaker,S,L,2,2,0,0,5,0
Breaker,Hard,B,L,3,2,0,0,5,0
Breaker,Breaker,S,L,0,0,0,1,5,0
Breaker,Breaker,B,L,1,0,0,1,5,0
Breaker,Breaker,S,L,1,1,0,1,5,0
Hard,Breaker,S,L,1,2,0,1,5,0
Breaker,Hard,S,L,1,2,0,1,5,0
Breaker,Breaker,B,L,2,2,0,1,5,0
Hard,Breaker,S,L,2,2,0,1,5,0
Soft,Hard,X,L,0,0,0,2,5,0
Hard,Soft,X,L,0,0,1,2,5,0
Hard,Hard,B,L,1,0,1,2,5,0
Hard,Hard,S,L,1,1,1,2,5,0
Breaker,Hard,X,R,0,0,0,0,6,4
Breaker,Breaker,B,R,1,0,0,0,6,4
Hard,Breaker,B,R,2,0,0,0,6,4
Hard,Hard,S,R,2,1,0,0,6,4
Hard,Hard,X,R,0,0,0,1,6,4
Soft,Hard,B,R,1,0,0,1,6,4
Breaker,Soft,S,R,1,1,0,1,6,4
Hard,Breaker,S,R,1,2,0,1,6,4
Breaker,Hard,X,L,0,0,1,1,6,4
Hard,Breaker,S,L,0,1,1,1,6,4
Hard,Hard,S,L,0,2,1,1,6,4
Breaker,Hard,B,L,1,2,1,1,6,4
Breaker,Breaker,S,L,1,2,1,1,6,4
Breaker,Breaker,X,R,0,0,1,2,6,4
Breaker,Breaker,B,R,1,0,1,2,6,4
Soft,Breaker,X,L,0,0,0,0,7,4
Breaker,Soft,B,L,1,0,0,0,7,4
Breaker,Breaker,B,L,2,0,0,0,7,4
Hard,Breaker,X,L,0,0,1,0,7,4
Breaker,Hard,S,L,0,1,1,0,7,4
Soft,Breaker,X,L,0,0,1,1,7,4
Hard,Soft,B,L,1,0,1,1,7,4
Soft,Hard,B,L,2,0,1,1,7,4
Hard,Soft,S,L,2,1,1,1,7,4
Breaker,Hard,S,L,2,2,1,1,7,4
Breaker,Breaker,B,L,3,2,1,1,7,4
Breaker,Breaker,S,L,3,2,1,1,7,4
Soft,Breaker,S,R,0,0,0,0,1,4
Hard,Soft,B,R,1,0,0,0,1,4
Hard,Hard,B,R,2,0,0,0,1,4
Hard,Hard,X,L,0,0,0,1,1,4
Breaker,Hard,X,R,0,0,1,1,1,4
Hard,Breaker,B,R,1,0,1,1,1,4
Hard,Hard,B,R,2,0,1,1,1,4
Hard,Hard,B,R,3,0,1,1,1,4
Breaker,Hard,S,R,3,1,1,1,1,4
Breaker,Breaker,S,R,3,2,1,1,1,4
Hard,Breaker,X,R,0,0,1,1,1,4
Hard,Hard,S,R,0,1,1,1,1,4
Breaker,Hard,S,R,0,2,1,1,1,4
Hard,Breaker,X,L,0,0,1,2,1,3
Hard,Hard,S,L,0,1,1,2,1,3
Breaker,Hard,S,L,0,2,1,2,1,3
Hard,Breaker,S,R,0,0,0,0,2,3
Hard,Hard,S,R,0,1,0,0,2,3
Hard,Hard,X,R,0,0,0,1,2,3
Soft,Hard,B,R,1,0,0,1,2,3
Hard,Soft,B,R,2,0,0,1,2,3
Breaker,Hard,S,R,2,1,0,1,2,3
Hard,Breaker,X,R,0,0,0,2,2,3
Breaker,Hard,S,R,0,1,0,2,2,3
Hard,Breaker,X,R,0,0,0,0,3,3
Hard,Hard,S,R,0,1,0,0,3,3
Hard,Hard,S,R,0,2,0,0,3,3
Breaker,Hard,B,R,1,2,0,0,3,3
Breaker,Breaker,S,R,1,2,0,0,3,3
Hard,Breaker,B,R,2,2,0,0,3,3
Hard,Hard,S,R,0,0,0,1,3,3
Breaker,Hard,B,R,1,0,0,1,3,3
Breaker,Breaker,S,R,1,1,0,1,3,3
Hard,Breaker,B,R,2,1,0,1,3,3
Hard,Hard,S,R,2,2,0,1,3,3
Breaker,Hard,S,R,2,2,0,1,3,3
Soft,Breaker,X,L,0,0,0,2,3,3
Breaker,Soft,X,R,0,0,0,0,4,3
Hard,Breaker,S,R,0,1,0,0,4,3
Breaker,Hard,B,R,1,1,0,0,4,3
Hard,Breaker,S,R,1,2,0,0,4,3
Hard,Hard,B,R,2,2,0,0,4,3
Soft,Hard,X,R,0,0,0,1,4,3
Hard,Soft,B,R,1,0,0,1,4,3
Hard,Hard,S,R,1,1,0,1,4,3
Hard,Hard,S,R,1,2,0,1,4,3
Breaker,Hard,B,R,2,2,0,1,4,3
Breaker,Breaker,S,R,2,2,0,1,4,3
Breaker,Breaker,B,R,3,2,0,1,4,3
Hard,Breaker,S,R,3,2,0,1,4,3
Breaker,Hard,S,R,3,2,0,1,4,3
Soft,Breaker,X,L,0,0,0,2,4,3
Hard,Soft,B,L,1,0,0,2,4,3
Hard,Hard,B,L,2,0,0,2,4,3
Breaker,Hard,S,L,2,1,0,2,4,3
Breaker,Breaker,X,R,0,0,0,0,5,3
Breaker,Breaker,B,R,1,0,0,0,5,3
Breaker,Breaker,S,R,1,1,0,0,5,3
Hard,Breaker,S,R,1,2,0,0,5,3
Hard,Hard,B,R,2,2,0,0,5,3
Breaker,Hard,S,R,2,2,0,0,5,3
Soft,Breaker,X,R,0,0,0,1,5,3
Breaker,Soft,B,R,1,0,0,1,5,3
Hard,Breaker,S,R,1,1,0,1,5,3
Hard,Hard,S,R,1,2,0,1,5,3
Breaker,Hard,X,R,0,0,0,2,5,3
Hard,Breaker,S,R,0,1,0,2,5,3
Breaker,Hard,X,R,0,0,0,2,5,2
Breaker,Breaker,B,R,1,0,0,2,5,2
Hard,Breaker,S,R,1,1,0,2,5,2
Hard,Hard,B,R,2,1,0,2,5,2
Breaker,Hard,S,R,2,2,0,2,5,2
Breaker,Breaker,S,R,2,2,0,2,5,2
Hard,Breaker,B,R,3,2,0,2,5,2
Breaker,Hard,B,R,0,0,1,2,5,2
Breaker,Breaker,B,R,1,0,1,2,5,2
Hard,Breaker,S,R,1,1,1,2,5,2
Breaker,Hard,S,R,1,2,1,2,5,2
Breaker,Breaker,B,R,2,2,1,2,5,2
Breaker,Breaker,B,R,3,2,1,2,5,2
Breaker,Breaker,B,L,0,0,1,2,5,2
Hard,Breaker,B,L,1,0,1,2,5,2
Soft,Hard,S,L,1,1,1,2,5,2
Breaker,Soft,B,L,2,1,1,2,5,2
Breaker,Breaker,B,L,3,1,1,2,5,2
Soft,Breaker,S,L,3,2,1,2,5,2
Hard,Soft,B,R,0,0,0,0,1,0
Hard,Hard,B,R,1,0,0,0,1,0
Hard,Hard,S,R,1,1,0,0,1,0
Hard,Hard,X,L,0,0,1,0,1,0
Breaker,Hard,S,L,0,1,1,0,1,0
Breaker,Breaker,S,L,0,2,1,0,1,0
Hard,Breaker,X,L,0,0,1,0,1,0
Hard,Hard,B,L,1,0,1,0,1,0
Hard,Hard,X,R,0,0,1,1,1,0
Hard,Hard,S,R,0,1,1,1,1,0
Breaker,Hard,X,L,0,0,1,1,1,-1
Soft,Breaker,B,L,1,0,1,1,1,-1
Breaker,Soft,X,L,0,0,1,1,1,-2
Hard,Breaker,B,L,1,0,1,1,1,-2
Breaker,Hard,B,L,2,0,1,1,1,-2
Hard,Breaker,X,R,0,0,1,2,1,-2
Breaker,Hard,B,R,1,0,1,2,1,-2
Breaker,Breaker,S,R,1,1,1,2,1,-2
Hard,Breaker,B,R,2,1,1,2,1,-2
Breaker,Hard,S,R,2,2,1,2,1,-2
Breaker,Breaker,S,R,2,2,1,2,1,-2
Breaker,Breaker,B,R,3,2,1,2,1,-2
Hard,Breaker,S,L,0,0,0,0,2,-1
Breaker,Hard,S,L,0,1,0,0,2,-1
Hard,Breaker,B,L,1,1,0,0,2,-1
Breaker,Hard,S,L,1,2,0,0,2,-1
Breaker,Breaker,B,L,2,2,0,0,2,-1
Breaker,Breaker,S,L,2,2,0,0,2,-1
Hard,Breaker,S,L,0,0,0,1,2,-1
Hard,Hard,B,L,1,0,0,1,2,-1
Hard,Hard,S,L,1,1,0,1,2,-1
Breaker,Hard,X,R,0,0,0,2,2,-1
Breaker,Breaker,B,R,1,0,0,2,2,-1
Breaker,Breaker,B,R,2,0,0,2,2,-1
Breaker,Breaker,S,R,2,1,0,2,2,-1
Breaker,Breaker,X,L,0,0,1,2,2,-1
Hard,Breaker,B,L,1,0,1,2,2,-1
Breaker,Hard,B,L,2,0,1,2,2,-1
Breaker,Breaker,S,L,2,1,1,2,2,-1
Breaker,Breaker,S,L,2,2,1,2,2,-1
Breaker,Breaker,S,L,2,2,1,2,2,-1
Breaker,Breaker,S,L,2,2,1,2,2,-1
Breaker,Breaker,S,L,2,2,1,2,2,-1
Breaker,Breaker,X,L,0,0,0,0,3,-1
Breaker,Breaker,X,R,0,0,0,1,3,-1
Breaker,Breaker,B,R,1,0,0,1,3,-1
Breaker,Breaker,S,R,1,1,0,1,3,-1
Breaker,Breaker,B,R,2,1,0,1,3,-1
Breaker,Breaker,B,R,3,1,0,1,3,-1
Hard,Breaker,B,L,0,0,1,1,3,-1
Hard,Hard,S,L,0,1,1,1,3,-1
Breaker,Hard,B,L,1,1,1,1,3,-1
Hard,Breaker,S,L,1,2,1,1,3,-1
Breaker,Hard,S,L,1,2,1,1,3,-1
Breaker,Breaker,S,L,0,0,1,2,3,-1
Breaker,Breaker,X,R,0,0,0,0,4,0
Breaker,Breaker,S,R,0,1,0,0,4,0
Breaker,Breaker,S,R,0,2,0,0,4,0
Breaker,Breaker,S,L,0,0,0,1,4,0
Breaker,Breaker,B,L,1,0,0,1,4,0
Hard,Breaker,B,L,2,0,0,1,4,0
Soft,Hard,X,L,0,0,1,1,4,0
Soft,Soft,B,L,1,0,1,1,4,0
Soft,Soft,S,L,1,1,1,1,4,0
Soft,Soft,B,L,2,1,1,1,4,0
Breaker,Soft,S,L,2,2,1,1,4,0
Hard,Breaker,X,R,0,0,1,2,4,0
Breaker,Hard,B,R,1,0,1,2,4,0
Breaker,Breaker,B,R,2,0,1,2,4,0
Hard,Breaker,B,R,3,0,1,2,4,0
Hard,Hard,S,R,3,1,1,2,4,0
Breaker,Hard,S,R,3,2,1,2,4,0
Breaker,Breaker,S,L,0,0,0,0,5,2
Breaker,Breaker,B,L,1,0,0,0,5,2
Breaker,Breaker,S,L,1,1,0,0,5,2
Breaker,Breaker,S,L,1,2,0,0,5,2
Breaker,Breaker,B,L,2,2,0,0,5,2
Breaker,Breaker,S,L,0,0,0,1,5,2
Breaker,Breaker,B,L,1,0,0,1,5,2
Hard,Breaker,B,L,2,0,0,1,5,2
Breaker,Hard,B,L,3,0,0,1,5,2
Breaker,Breaker,S,L,3,1,0,1,5,2
Hard,Breaker,S,L,3,2,0,1,5,2
Breaker,Hard,X,R,0,0,0,2,5,2
Breaker,Breaker,S,R,0,1,0,2,5,2
Breaker,Breaker,B,R,1,1,0,2,5,2
Breaker,Breaker,S,R,1,2,0,2,5,2
Breaker,Breaker,B,R,2,2,0,2,5,2
Breaker,Breaker,B,R,3,2,0,2,5,2
Breaker,Breaker,X,L,0,0,0,0,6,2
Breaker,Breaker,S,L,0,1,0,0,6,2
Breaker,Breaker,B,L,1,1,0,0,6,2
Hard,Breaker,B,L,2,1,0,0,6,2
Breaker,Hard,B,L,3,1,0,0,6,2
Breaker,Breaker,S,L,3,2,0,0,6,2
Breaker,Breaker,S,L,3,2,0,0,6,2
Soft,Breaker,X,L,0,0,0,1,6,2
Breaker,Soft,S,L,0,1,0,1,6,2
Soft,Breaker,B,L,1,1,0,1,6,2
Hard,Soft,B,L,2,1,0,1,6,2
Breaker,Hard,B,L,3,1,0,1,6,2
Breaker,Breaker,S,L,3,2,0,1,6,2
Breaker,Breaker,S,L,3,2,0,1,6,2
Breaker,Breaker,S,R,0,0,0,2,6,2
Hard,Breaker,B,L,0,0,1,2,6,2
Hard,Hard,S,L,0,1,1,2,6,2
Breaker,Hard,S,L,0,2,1,2,6,2
Breaker,Breaker,S,L,0,2,1,2,6,2
Breaker,Breaker,S,L,0,2,1,2,6,2
Breaker,Breaker,B,L,1,2,1,2,6,2
Breaker,Breaker,B,L,2,2,1,2,6,2
Breaker,Breaker,B,L,3,2,1,2,6,2
